1037,,,,,,,,,,,,,,
1.08E+03,,,,,,,,,,,,,,
1.11E+03,,,,,,,,,,,,,,
1.15E+03,,,,,,,,,,,,,,
1.18E+03,,,,,,,,,,,,,,
1.21E+03,,,,,,,,,,,,,,
1.24E+03,,,,,,,,,,,,,,
1.27E+03,,,,,,,,,,,,,,
1.30E+03,,,,,,,,,,,,,,
1.33E+03,,,,,,,,,,,,,,
1.35E+03,,,,,,,,,,,,,,
1.37E+03,,,,,,,,,,,,,,
1.39E+03,,,,,,,,,,,,,,
1.41E+03,,,,,,,,,,,,,,
1.43E+03,,,,,,,,,,,,,,
1.44E+03,,,,,,,,,,,,,,
1.45E+03,,,,,,,,,,,,,,
1.46E+03,,,,,,,,,,,,,,
1.47E+03,,,,,,,,,,,,,,
1.47E+03,,,,,,,,,,,,,,
1.48E+03,,,,,,,,,,,,,,
1.48E+03,,,,,,,,,,,,,,
1.48E+03,,,,,,,,,,,,,,
1.47E+03,,,,,,,,,,,,,,
1.47E+03,,,,,,,,,,,,,,
1.46E+03,,,,,,,,,,,,,,
1.45E+03,,,,,,,,,,,,,,
1.44E+03,,,,,,,,,,,,,,
1.43E+03,,,,,,,,,,,,,,
1.41E+03,,,,,,,,,,,,,,
1.40E+03,,,,,,,,,,,,,,
1.38E+03,,,,,,,,,,,,,,
1.36E+03,,,,,,,,,,,,,,
1.34E+03,,,,,,,,,,,,,,
1.32E+03,,,,,,,,,,,,,,
1.29E+03,,,,,,,,,,,,,,
1.27E+03,,,,,,,,,,,,,,
1.24E+03,,,,,,,,,,,,,,
1.21E+03,,,,,,,,,,,,,,
1.19E+03,,,,,,,,,,,,,,
1.16E+03,,,,,,,,,,,,,,
1.13E+03,,,,,,,,,,,,,,
1.09E+03,,,,,,,,,,,,,,
1.06E+03,,,,,,,,,,,,,,
1.03E+03,,,,,,,,,,,,,,
9.95E+02,,,,,,,,,,,,,,
9.60E+02,,,,,,,,,,,,,,
9.26E+02,,,,,,,,,,,,,,
8.91E+02,,,,,,,,,,,,,,
8.55E+02,,,,,,,,,,,,,,
8.19E+02,,,,,,,,,,,,,,
7.84E+02,,,,,,,,,,,,,,
7.48E+02,,,,,,,,,,,,,,
7.11E+02,,,,,,,,,,,,,,
6.75E+02,,,,,,,,,,,,,,
6.40E+02,,,,,,,,,,,,,,
6.04E+02,,,,,,,,,,,,,,
5.68E+02,,,,,,,,,,,,,,
5.33E+02,,,,,,,,,,,,,,
4.98E+02,,,,,,,,,,,,,,
4.63E+02,,,,,,,,,,,,,,
4.29E+02,,,,,,,,,,,,,,
3.96E+02,,,,,,,,,,,,,,
3.63E+02,,,,,,,,,,,,,,
3.30E+02,,,,,,,,,,,,,,
2.99E+02,,,,,,,,,,,,,,
2.67E+02,,,,,,,,,,,,,,
2.37E+02,,,,,,,,,,,,,,
2.07E+02,,,,,,,,,,,,,,
1.79E+02,,,,,,,,,,,,,,
1.51E+02,,,,,,,,,,,,,,
1.23E+02,,,,,,,,,,,,,,
9.70E+01,,,,,,,,,,,,,,
7.20E+01,,,,,,,,,,,,,,
4.70E+01,,,,,,,,,,,,,,
2.40E+01,,,,,,,,,,,,,,
4.00E+00,,,,,,,,,,,,,,
2.00E+01,,,,,,,,,,,,,,
4.10E+01,,,,,,,,,,,,,,
6.10E+01,,,,,,,,,,,,,,
7.90E+01,,,,,,,,,,,,,,
9.70E+01,,,,,,,,,,,,,,
1.14E+02,,,,,,,,,,,,,,
1.30E+02,,,,,,,,,,,,,,
1.45E+02,,,,,,,,,,,,,,
1.58E+02,,,,,,,,,,,,,,
1.71E+02,,,,,,,,,,,,,,
1.83E+02,,,,,,,,,,,,,,
1.94E+02,,,,,,,,,,,,,,
2.04E+02,,,,,,,,,,,,,,
2.14E+02,,,,,,,,,,,,,,
2.22E+02,,,,,,,,,,,,,,
2.29E+02,,,,,,,,,,,,,,
2.36E+02,,,,,,,,,,,,,,
2.41E+02,,,,,,,,,,,,,,
2.46E+02,,,,,,,,,,,,,,
2.50E+02,,,,,,,,,,,,,,
2.53E+02,,,,,,,,,,,,,,
2.56E+02,,,,,,,,,,,,,,
2.57E+02,,,,,,,,,,,,,,
2.58E+02,,,,,,,,,,,,,,
2.59E+02,,,,,,,,,,,,,,
2.58E+02,,,,,,,,,,,,,,
2.57E+02,,,,,,,,,,,,,,
2.56E+02,,,,,,,,,,,,,,
2.54E+02,,,,,,,,,,,,,,
2.51E+02,,,,,,,,,,,,,,
2.48E+02,,,,,,,,,,,,,,
2.44E+02,,,,,,,,,,,,,,
2.40E+02,,,,,,,,,,,,,,
2.35E+02,,,,,,,,,,,,,,
2.30E+02,,,,,,,,,,,,,,
2.25E+02,,,,,,,,,,,,,,
2.19E+02,,,,,,,,,,,,,,
2.13E+02,,,,,,,,,,,,,,
2.07E+02,,,,,,,,,,,,,,
2.00E+02,,,,,,,,,,,,,,
1.93E+02,,,,,,,,,,,,,,
